param_count,model_size_mb,flops,params,training_memory_mb
172800,0.6591796875,584678912,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00014829421896894645}",5077.591796875
157952,0.6025390625,205226752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0007303765655530595}",5077.5556640625
154880,0.5908203125,178602752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'elu', 'pool_size_0': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0008335914426293006}",5077.5087890625
151808,0.5791015625,154026752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'tanh', 'pool_size_0': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0009799043355926097}",5077.4619140625
148736,0.5673828125,137642752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.009544051486187737}",5077.4150390625
136448,0.5205078125,41386752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0009826429123855488}",5077.2275390625
18049480,68.85330200195312,2097471688,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'relu', 'pool_size_1': 3, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 200, 'dense_0_dropout': 0.5, 'dense_0_act': 'relu', 'learning_rate': 0.00014887549996226915}",5058.8458251953125
596352,2.27490234375,1333684352,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'elu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.007127301496701741}",5021.98193359375
531200,2.0263671875,1074612352,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.009921362153069505}",5020.98779296875
16664832,63.5712890625,687014144,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 4, 'pooling_type': 'flatten', 'num_dense_layers': 0, 'learning_rate': 0.0009218534903238211}",5016.6748046875
514604,1.9630584716796875,1613963820,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'gelu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'relu', 'learning_rate': 0.0006100605540631991}",4999.871765136719
1588992,6.0615234375,3590302720,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'relu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00020773702434711142}",4987.7490234375
1224523,4.671184539794922,3176927563,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 75, 'dense_0_dropout': 0.0, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0002280126447168253}",4982.39762878418
736512,2.8095703125,1857053952,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'tanh', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0002269775234841757}",4974.8779296875
471296,1.7978515625,1139063040,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'gelu', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0002749522697640651}",4970.8310546875
25636658,97.79608917236328,229566358,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 50, 'dense_0_dropout': 0.4, 'dense_0_act': 'silu', 'learning_rate': 0.00026158198978851313}",4966.153106689453
1060096,4.0439453125,2155004928,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'none', 'pool_size_0': 3, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00038682513063011646}",4924.1787109375
665644,2.5392303466796875,823373276,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'conv1d_1_filters': 1024, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'gelu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.2, 'dense_0_act': 'gelu', 'learning_rate': 0.0025804304394489467}",4918.599304199219
1053440,4.0185546875,3689900288,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 7, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0019322050443419667}",4841.2138671875
1021996,3.8986053466796875,3165811244,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'elu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 300, 'dense_0_dropout': 0.2, 'dense_0_act': 'none', 'learning_rate': 0.005079762400209407}",4841.027038574219
422900,1.6132354736328125,295077492,"{'num_conv_layers': 2, 'conv1d_0_filters': 64, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 500, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.0018239607094079058}",4832.329406738281
440033,1.6785926818847656,1069567969,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'silu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 225, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.00022681222253069996}",4832.183609008789
93696,0.357421875,343109760,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'gelu', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0037259971317845}",4826.35498046875
204288,0.779296875,834160256,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'elu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.008990531260504203}",4786.35498046875
12814873,48.88486099243164,81073483,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 4, 'pooling_type': 'flatten', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.5, 'dense_0_act': 'silu', 'learning_rate': 0.0048818548988512536}",4770.471572875977
107264,0.4091796875,231610368,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'elu', 'pool_size_0': 3, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'gelu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.005999966520228542}",4743.091796875
824514,3.1452713012695312,4737905858,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 1, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'elu', 'pool_size_1': 4, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.009220802287155397}",4713.260772705078
203008,0.7744140625,293929216,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 256, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'none', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00038379855097547203}",4640.6123046875
337552,1.28765869140625,229131408,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.4, 'dense_0_act': 'relu', 'learning_rate': 0.0005520661641617323}",4580.882080078125
298746,1.1396255493164062,428901626,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'silu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 3, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.2, 'dense_0_act': 'relu', 'learning_rate': 0.002567078588060101}",4579.879791259766
284160,1.083984375,2129093760,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'none', 'pool_size_0': 1, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'relu', 'pool_size_1': 1, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0016196985542993245}",4579.26123046875
209914,0.8007583618164062,129573358,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'silu', 'learning_rate': 0.00019407391108090872}",4578.714752197266
212986,0.8124771118164062,155172858,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 250, 'dense_0_dropout': 0.2, 'dense_0_act': 'none', 'learning_rate': 0.003640890035868002}",4578.639556884766
164527,0.6276206970214844,227761933,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.5, 'dense_0_act': 'silu', 'learning_rate': 0.0003794461699452609}",4577.912338256836
149167,0.5690269470214844,113073583,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.4, 'dense_0_act': 'elu', 'learning_rate': 0.00011676050095516965}",4577.677963256836
157952,0.6025390625,203178752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.004949107684216589}",4577.5556640625
157952,0.6025390625,203178752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.002509949122116104}",4577.5556640625
154880,0.5908203125,178602752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'relu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.000661027178733163}",4577.5087890625
154880,0.5908203125,178602752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0002208161992327676}",4577.5087890625
151808,0.5791015625,155050752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'elu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00321673790258876}",4577.4619140625
139520,0.5322265625,56746752,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'tanh', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.00016037859420511193}",4577.2744140625
123798,0.47225189208984375,63883158,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 150, 'dense_0_dropout': 0.4, 'dense_0_act': 'none', 'learning_rate': 0.006585015147181764}",4577.180999755859
94564,0.3607330322265625,134462308,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 2, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'relu', 'learning_rate': 0.00043620372259844877}",4576.734924316406
221885,0.8464241027832031,566663165,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 5, 'conv1d_1_act': 'gelu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.5, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0079138524566553}",4557.525344848633
356051,1.3582267761230469,730220947,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'tanh', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.2, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0007131148253469675}",4552.854782104492
383123,1.4614982604980469,629496851,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 275, 'dense_0_dropout': 0.1, 'dense_0_act': 'none', 'learning_rate': 0.00023782345703051244}",4549.819625854492
306944,1.1708984375,604838912,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 3, 'conv1d_0_act': 'relu', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'tanh', 'pool_size_1': 2, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0005410228367643912}",4548.388671875
784322,2.9919509887695312,1334143298,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 6, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'sigmoid', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.0, 'dense_0_act': 'sigmoid', 'learning_rate': 0.0011907969638543848}",4545.674835205078
354148,1.3509674072265625,989471908,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 9, 'conv1d_1_act': 'none', 'pool_size_1': 1, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 100, 'dense_0_dropout': 0.0, 'dense_0_act': 'elu', 'learning_rate': 0.0008322089938288097}",4538.645568847656
581161,2.2169532775878906,965740201,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 128, 'conv1d_1_kernel_size': 6, 'conv1d_1_act': 'silu', 'pool_size_1': 4, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 425, 'dense_0_dropout': 0.30000000000000004, 'dense_0_act': 'tanh', 'learning_rate': 0.0003987011557101532}",4537.570449829102
661760,2.5244140625,2134784256,"{'num_conv_layers': 2, 'conv1d_0_filters': 256, 'conv1d_0_kernel_size': 2, 'conv1d_0_act': 'gelu', 'pool_size_0': 2, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 4, 'conv1d_1_act': 'silu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 0, 'learning_rate': 0.0008095819576355557}",4501.7373046875
67929,0.2591285705566406,268661017,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'tanh', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 1, 'conv1d_1_act': 'relu', 'pool_size_1': 2, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 25, 'dense_0_dropout': 0.0, 'dense_0_act': 'tanh', 'learning_rate': 0.001709056988106553}",4435.361221313477
223643,0.8531303405761719,162602715,"{'num_conv_layers': 2, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 1, 'conv1d_0_act': 'elu', 'pool_size_0': 4, 'conv1d_1_filters': 64, 'conv1d_1_kernel_size': 2, 'conv1d_1_act': 'silu', 'pool_size_1': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 475, 'dense_0_dropout': 0.2, 'dense_0_act': 'tanh', 'learning_rate': 0.0007715398685285395}",4433.189865112305
783941,2.990497589111328,4258968389,"{'num_conv_layers': 2, 'conv1d_0_filters': 128, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'silu', 'pool_size_0': 1, 'conv1d_1_filters': 512, 'conv1d_1_kernel_size': 8, 'conv1d_1_act': 'none', 'pool_size_1': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 325, 'dense_0_dropout': 0.0, 'dense_0_act': 'relu', 'learning_rate': 0.00033755386813540963}",4420.671951293945
369858,1.4108963012695312,179033546,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 450, 'dense_0_dropout': 0.0, 'dense_0_act': 'gelu', 'learning_rate': 0.0015907384514125954}",4414.478546142578
331408,1.26422119140625,178955696,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 7, 'conv1d_0_act': 'tanh', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 400, 'dense_0_dropout': 0.0, 'dense_0_act': 'silu', 'learning_rate': 0.00013317579295391303}",4413.843017578125
318327,1.2143211364746094,228068471,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'relu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 375, 'dense_0_dropout': 0.5, 'dense_0_act': 'elu', 'learning_rate': 0.0012097653522765682}",4413.802108764648
299102,1.1409835815429688,228030046,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 9, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 350, 'dense_0_dropout': 0.4, 'dense_0_act': 'sigmoid', 'learning_rate': 0.002517983804450612}",4413.472137451172
161455,0.6159019470214844,203867567,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 8, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'pooling_type': 'average', 'num_dense_layers': 1, 'dense_0_units': 175, 'dense_0_dropout': 0.0, 'dense_0_act': 'none', 'learning_rate': 0.007329313279440422}",4410.944564819336
148736,0.5673828125,137642240,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'gelu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.0002040167191642788}",4410.6650390625
148736,0.5673828125,133546240,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 5, 'conv1d_0_act': 'silu', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 0, 'learning_rate': 0.00014586480983588918}",4410.6650390625
110717,0.4223518371582031,104804221,"{'num_conv_layers': 1, 'conv1d_0_filters': 512, 'conv1d_0_kernel_size': 4, 'conv1d_0_act': 'sigmoid', 'pool_size_0': 3, 'pooling_type': 'max', 'num_dense_layers': 1, 'dense_0_units': 125, 'dense_0_dropout': 0.4, 'dense_0_act': 'tanh', 'learning_rate': 0.008315986099320404}",4410.268020629883
